user_session,contract_id,pair_identifier,option1_key,option2_key,winner_key,voted_at,user_agent,ip_address,session_start_time
ai_deepseek_ed972fce,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT",0vs3,0,3,3,2025-06-11 10:53:04.019473,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:04.006760
ai_deepseek_ed972fce,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT",1vs2,1,2,2,2025-06-11 10:53:05.873516,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:05.859119
ai_deepseek_ed972fce,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT",1vs3,1,3,3,2025-06-11 10:53:07.602106,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:07.590964
ai_deepseek_ed972fce,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT",2vs3,2,3,3,2025-06-11 10:53:09.128121,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:09.111723
ai_deepseek_ed972fce,IbioInc_20200313_8-K_EX-10.1_12052678_EX-10.1_Development Agreement,0vs1,0,1,1,2025-06-11 10:53:10.395997,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:10.382858
ai_deepseek_ed972fce,IbioInc_20200313_8-K_EX-10.1_12052678_EX-10.1_Development Agreement,0vs2,0,2,2,2025-06-11 10:53:12.230074,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:12.213416
ai_deepseek_ed972fce,IbioInc_20200313_8-K_EX-10.1_12052678_EX-10.1_Development Agreement,0vs3,0,3,0,2025-06-11 10:53:14.382908,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:14.368191
ai_deepseek_ed972fce,IbioInc_20200313_8-K_EX-10.1_12052678_EX-10.1_Development Agreement,1vs2,1,2,1,2025-06-11 10:53:30.908939,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:30.893192
ai_deepseek_ed972fce,IbioInc_20200313_8-K_EX-10.1_12052678_EX-10.1_Development Agreement,1vs3,1,3,1,2025-06-11 10:53:32.948518,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:32.936897
ai_deepseek_ed972fce,IbioInc_20200313_8-K_EX-10.1_12052678_EX-10.1_Development Agreement,2vs3,2,3,2,2025-06-11 10:53:35.543457,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:35.531717
ai_deepseek_ed972fce,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement,0vs1,0,1,1,2025-06-11 10:53:36.737036,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:36.725963
ai_deepseek_ed972fce,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement,0vs2,0,2,2,2025-06-11 10:53:38.158728,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:38.145466
ai_deepseek_ed972fce,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement,0vs3,0,3,0,2025-06-11 10:53:39.775990,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:39.764102
ai_deepseek_ed972fce,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement,1vs2,1,2,2,2025-06-11 10:53:41.166994,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:41.154151
ai_deepseek_ed972fce,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement,1vs3,1,3,3,2025-06-11 10:53:42.956213,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:42.942985
ai_deepseek_ed972fce,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement,2vs3,2,3,3,2025-06-11 10:53:44.264273,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:44.251586
ai_deepseek_ed972fce,LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT,0vs1,0,1,1,2025-06-11 10:53:45.588555,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:45.577385
ai_deepseek_ed972fce,LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT,0vs2,0,2,2,2025-06-11 10:53:47.406915,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:47.395366
ai_deepseek_ed972fce,LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT,0vs3,0,3,3,2025-06-11 10:53:48.954440,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:48.936209
ai_deepseek_ed972fce,LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT,1vs2,1,2,2,2025-06-11 10:53:50.705100,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:50.692299
ai_deepseek_ed972fce,LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT,1vs3,1,3,3,2025-06-11 10:53:52.515211,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:52.502349
ai_deepseek_ed972fce,LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT,2vs3,2,3,3,2025-06-11 10:53:53.898457,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:53.882057
ai_deepseek_ed972fce,MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,0vs1,0,1,1,2025-06-11 10:53:55.286116,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:55.274650
ai_deepseek_ed972fce,MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,0vs2,0,2,2,2025-06-11 10:53:56.959131,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:56.946768
ai_deepseek_ed972fce,MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,0vs3,0,3,3,2025-06-11 10:53:58.349189,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:58.336375
ai_deepseek_ed972fce,MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,1vs2,1,2,2,2025-06-11 10:54:00.061934,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:00.047764
ai_deepseek_ed972fce,MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,1vs3,1,3,3,2025-06-11 10:54:02.153971,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:02.140666
ai_deepseek_ed972fce,MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,2vs3,2,3,2,2025-06-11 10:54:03.518478,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:03.507851
ai_deepseek_ed972fce,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0vs1,0,1,0,2025-06-11 10:54:04.767562,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:04.755603
ai_deepseek_ed972fce,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0vs2,0,2,2,2025-06-11 10:54:06.133653,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:06.119547
ai_deepseek_ed972fce,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0vs3,0,3,0,2025-06-11 10:54:07.828113,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:07.816370
ai_deepseek_ed972fce,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",1vs2,1,2,2,2025-06-11 10:54:09.364704,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:09.346293
ai_deepseek_ed972fce,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",1vs3,1,3,3,2025-06-11 10:54:10.833657,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:10.820945
ai_deepseek_ed972fce,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",2vs3,2,3,3,2025-06-11 10:54:13.171842,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:13.160815
ai_deepseek_ed972fce,"MIDDLEBROOKPHARMACEUTICALS,INC_03_18_2010-EX-10.1-PROMOTION AGREEMENT",0vs1,0,1,1,2025-06-11 10:54:15.015143,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:15.003539
ai_deepseek_ed972fce,"MIDDLEBROOKPHARMACEUTICALS,INC_03_18_2010-EX-10.1-PROMOTION AGREEMENT",0vs2,0,2,2,2025-06-11 10:54:16.458792,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:16.447300
ai_deepseek_ed972fce,"MIDDLEBROOKPHARMACEUTICALS,INC_03_18_2010-EX-10.1-PROMOTION AGREEMENT",0vs3,0,3,3,2025-06-11 10:54:17.980884,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:17.967907
ai_deepseek_ed972fce,"MIDDLEBROOKPHARMACEUTICALS,INC_03_18_2010-EX-10.1-PROMOTION AGREEMENT",1vs2,1,2,2,2025-06-11 10:54:19.639783,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:19.626718
ai_deepseek_ed972fce,"MIDDLEBROOKPHARMACEUTICALS,INC_03_18_2010-EX-10.1-PROMOTION AGREEMENT",1vs3,1,3,3,2025-06-11 10:54:20.822219,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:20.808709
ai_deepseek_ed972fce,"MIDDLEBROOKPHARMACEUTICALS,INC_03_18_2010-EX-10.1-PROMOTION AGREEMENT",2vs3,2,3,3,2025-06-11 10:54:22.216536,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:22.203120
ai_deepseek_ed972fce,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,0vs1,0,1,0,2025-06-11 10:54:24.030321,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:24.017903
ai_deepseek_ed972fce,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,0vs2,0,2,2,2025-06-11 10:54:25.835164,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:25.824434
ai_deepseek_ed972fce,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,0vs3,0,3,3,2025-06-11 10:54:27.782473,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:27.769457
ai_deepseek_ed972fce,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,1vs2,1,2,2,2025-06-11 10:54:29.314628,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:29.303276
ai_deepseek_ed972fce,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,1vs3,1,3,3,2025-06-11 10:54:30.848883,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:30.835834
ai_deepseek_ed972fce,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,2vs3,2,3,2,2025-06-11 10:54:32.245826,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:32.232528
ai_deepseek_ed972fce,MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT,0vs1,0,1,1,2025-06-11 10:54:33.718989,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:33.706096
ai_deepseek_ed972fce,MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT,0vs2,0,2,2,2025-06-11 10:54:35.394345,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:35.381124
ai_deepseek_ed972fce,MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT,0vs3,0,3,3,2025-06-11 10:54:36.634265,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:36.623420
ai_deepseek_ed972fce,MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT,1vs2,1,2,1,2025-06-11 10:54:51.479185,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:51.465272
ai_deepseek_ed972fce,MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT,1vs3,1,3,3,2025-06-11 10:54:53.026402,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:53.013441
ai_deepseek_ed972fce,MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT,2vs3,2,3,3,2025-06-11 10:54:54.487754,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:54.475857
ai_deepseek_ed972fce,"NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR",0vs1,0,1,0,2025-06-11 10:54:55.834608,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:55.821867
ai_deepseek_ed972fce,"NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR",0vs2,0,2,2,2025-06-11 10:54:57.647318,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:57.636674
ai_deepseek_ed972fce,"NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR",0vs3,0,3,3,2025-06-11 10:54:59.373247,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:54:59.359839
ai_deepseek_ed972fce,"NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR",1vs2,1,2,2,2025-06-11 10:55:00.673891,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:00.662238
ai_deepseek_ed972fce,"NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR",1vs3,1,3,3,2025-06-11 10:55:02.025937,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:02.012378
ai_deepseek_ed972fce,"NETGEAR,INC_04_21_2003-EX-10.16-AMENDMENT TO THE DISTRIBUTOR AGREEMENT BETWEEN INGRAM MICRO AND NETGEAR",2vs3,2,3,3,2025-06-11 10:55:03.420789,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:03.407506
ai_deepseek_ed972fce,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,0vs1,0,1,1,2025-06-11 10:55:05.680415,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:05.667442
ai_deepseek_ed972fce,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,0vs2,0,2,2,2025-06-11 10:55:06.908549,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:06.897579
ai_deepseek_ed972fce,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,0vs3,0,3,3,2025-06-11 10:55:08.173850,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:08.161508
ai_deepseek_ed972fce,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,1vs2,1,2,2,2025-06-11 10:55:09.613578,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:09.600335
ai_deepseek_ed972fce,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,1vs3,1,3,3,2025-06-11 10:55:11.800152,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:11.787743
ai_deepseek_ed972fce,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,2vs3,2,3,3,2025-06-11 10:55:13.159749,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:13.146730
ai_deepseek_ed972fce,"NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT",0vs1,0,1,0,2025-06-11 10:55:14.653748,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:14.640881
ai_deepseek_ed972fce,"NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT",0vs2,0,2,2,2025-06-11 10:55:16.265524,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:16.252248
ai_deepseek_ed972fce,"NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT",0vs3,0,3,3,2025-06-11 10:55:17.481287,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:17.469843
ai_deepseek_ed972fce,"NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT",1vs2,1,2,2,2025-06-11 10:55:19.926644,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:19.916126
ai_deepseek_ed972fce,"NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT",1vs3,1,3,3,2025-06-11 10:55:21.314762,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:21.303555
ai_deepseek_ed972fce,"NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT",2vs3,2,3,2,2025-06-11 10:55:22.707797,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:22.694286
ai_deepseek_ed972fce,"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",0vs1,0,1,1,2025-06-11 10:55:24.254845,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:24.244144
ai_deepseek_ed972fce,"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",0vs2,0,2,2,2025-06-11 10:55:25.846449,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:25.833563
ai_deepseek_ed972fce,"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",0vs3,0,3,3,2025-06-11 10:55:27.264287,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:27.253342
ai_deepseek_ed972fce,"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",1vs2,1,2,2,2025-06-11 10:55:28.621349,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:28.608585
ai_deepseek_ed972fce,"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",1vs3,1,3,3,2025-06-11 10:55:30.047804,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:30.036436
ai_deepseek_ed972fce,"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",2vs3,2,3,2,2025-06-11 10:55:31.372879,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:31.361230
ai_deepseek_ed972fce,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",0vs1,0,1,1,2025-06-11 10:55:32.926369,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:32.915292
ai_deepseek_ed972fce,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",0vs2,0,2,2,2025-06-11 10:55:34.935148,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:34.922544
ai_deepseek_ed972fce,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",0vs3,0,3,3,2025-06-11 10:55:36.403488,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:36.387875
ai_deepseek_ed972fce,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",1vs2,1,2,2,2025-06-11 10:55:38.314267,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:38.298411
ai_deepseek_ed972fce,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",1vs3,1,3,3,2025-06-11 10:55:40.173534,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:40.158139
ai_deepseek_ed972fce,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",2vs3,2,3,2,2025-06-11 10:55:41.527884,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:41.509934
ai_deepseek_ed972fce,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ",0vs1,0,1,0,2025-06-11 10:55:42.952943,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:42.939044
ai_deepseek_ed972fce,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ",0vs2,0,2,2,2025-06-11 10:55:50.036623,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:50.025372
ai_deepseek_ed972fce,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ",0vs3,0,3,3,2025-06-11 10:55:51.950922,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:51.936782
ai_deepseek_ed972fce,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ",1vs2,1,2,2,2025-06-11 10:55:57.298197,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:57.281555
ai_deepseek_ed972fce,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ",1vs3,1,3,3,2025-06-11 10:55:58.847146,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:55:58.836218
ai_deepseek_ed972fce,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ",2vs3,2,3,2,2025-06-11 10:56:00.456763,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:56:00.444523
ai_deepseek_ed972fce,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,0vs1,0,1,0,2025-06-11 10:56:03.644288,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:56:03.633743
ai_deepseek_ed972fce,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,0vs2,0,2,2,2025-06-11 10:56:05.057662,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:56:05.044381
ai_deepseek_ed972fce,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,0vs3,0,3,0,2025-06-11 10:56:06.386772,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:56:06.374614
ai_deepseek_ed972fce,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,1vs2,1,2,2,2025-06-11 10:56:08.968709,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:56:08.958040
ai_deepseek_ed972fce,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,1vs3,1,3,3,2025-06-11 10:56:10.041266,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:56:10.028300
ai_deepseek_ed972fce,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,2vs3,2,3,2,2025-06-11 10:56:11.519506,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:56:11.507194
ai_deepseek_ed972fce,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement,0vs1,0,1,1,2025-06-11 10:56:14.544768,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:56:14.531506
